year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Pallante, Andre,669467,Cardinals,STL,R,95.2,949,1753,10.82098765,0.541357673,FF,4-Seamer,21,-14.2,-6.8,-48,3.6,-7.6,-4,-53,0.004901961,0.093137255
2022,Lyles, Jordan,543475,Orioles,BAL,R,91.8,949,2988,18.44444444,0.317603748,FF,4-Seamer,15.5,-15.5,0,0,5.8,-6.3,-0.4,-7,0.504901961,0.392156863
2022,Irvin, Cole,608344,Athletics,OAK,L,90.7,941,2610,16.11111111,0.360536398,FF,4-Seamer,17.1,-16.3,-0.8,-5,9.8,-6.2,3.6,58,0.370098039,0.867647059
2022,Kikuchi, Yusei,579328,Blue Jays,TOR,L,94.9,932,1843,11.37654321,0.505697233,FF,4-Seamer,13.6,-14.8,1.2,8,11.5,-8.2,3.3,40,0.769607843,0.843137255
2022,Odorizzi, Jake,543606,Braves,ATL,R,92.1,920,1798,11.09876543,0.511679644,FF,4-Seamer,15,-15.7,0.7,5,9.8,-6.9,2.9,43,0.639705882,0.806372549
2022,Lynn, Lance,458681,White Sox,CWS,R,93,919,2022,12.48148148,0.454500495,FF,4-Seamer,18.3,-15.7,-2.5,-16,3.7,-7.9,-4.2,-53,0.117647059,0.078431373
2022,Plesac, Zach,668676,Guardians,CLE,R,91.9,917,2153,13.29012346,0.425917325,FF,4-Seamer,13.5,-15.5,1.9,12,7.4,-6.4,1,16,0.901960784,0.600490196
2022,Fried, Max,608331,Braves,ATL,L,94,916,2818,17.39506173,0.325053229,FF,4-Seamer,18.5,-14.5,-4,-28,1.7,-6.9,-5.1,-75,0.034313725,0.029411765
2022,Bumgarner, Madison,518516,D-backs,AZ,L,91.2,902,2715,16.75925926,0.332228361,FF,4-Seamer,17.8,-16.6,-1.2,-7,8,-7.2,0.8,11,0.306372549,0.56127451
2022,Espino, Paolo,502179,Nationals,WSH,R,88.5,899,1873,11.5617284,0.479978644,FF,4-Seamer,15.9,-18,2,11,2.8,-6.8,-3.9,-58,0.916666667,0.095588235
2022,Kelly, Merrill,518876,D-backs,AZ,R,92.6,895,3071,18.95679012,0.291436014,FF,4-Seamer,16.6,-16.1,-0.5,-3,8.1,-8.1,0,0,0.411764706,0.448529412
2022,Bradish, Kyle,680694,Orioles,BAL,R,94.6,887,1993,12.30246914,0.445057702,FF,4-Seamer,14.4,-13.6,-0.7,-5,1.3,-6.2,-7.5,-121,0.382352941,0.009803922
2022,Keller, Mitch,656605,Pirates,PIT,R,95.5,884,2661,16.42592593,0.332205938,FF,4-Seamer,15.2,-13.9,-1.3,-9,7.3,-7.4,0,-1,0.276960784,0.448529412
2022,McClanahan, Shane,663556,Rays,TB,L,96.7,879,2463,15.2037037,0.356881851,FF,4-Seamer,11.7,-12.6,0.9,7,10.8,-6.6,4.3,65,0.683823529,0.941176471
2022,Flexen, Chris,623167,Mariners,SEA,R,91.7,871,2204,13.60493827,0.395190563,FF,4-Seamer,13.7,-14.6,0.9,6,2.3,-5.8,-3.5,-60,0.683823529,0.142156863
2022,Springs, Jeffrey,605488,Rays,TB,L,91.4,868,2149,13.2654321,0.403908795,FF,4-Seamer,15.3,-16.1,0.8,5,11.4,-6.7,4.7,70,0.659313725,0.950980392
2022,Bundy, Dylan,605164,Twins,MIN,R,89,865,2180,13.45679012,0.396788991,FF,4-Seamer,15.3,-17.6,2.2,13,4.5,-6,-1.4,-24,0.933823529,0.291666667
2022,Greinke, Zack,425844,Royals,KC,R,89.1,865,2272,14.02469136,0.380721831,FF,4-Seamer,18.4,-17.4,-1,-6,2,-5.7,-3.8,-66,0.335784314,0.110294118
2022,Mikolas, Miles,571945,Cardinals,STL,R,93.5,860,3152,19.45679012,0.27284264,FF,4-Seamer,16.3,-14,-2.4,-17,4.9,-5.9,-1,-17,0.134803922,0.333333333
2022,Hearn, Taylor,621368,Rangers,TEX,L,94.8,854,1787,11.0308642,0.477895915,FF,4-Seamer,13.8,-13.8,0,0,7.7,-6.6,1.2,18,0.504901961,0.62745098
2022,Carrasco, Carlos,471911,Mets,NYM,R,93.2,847,2412,14.88888889,0.351160862,FF,4-Seamer,17.5,-15.3,-2.1,-14,7.5,-7.4,0.1,2,0.178921569,0.468137255
2022,Márquez, Germán,608566,Rockies,COL,R,95.6,846,2839,17.52469136,0.297992251,FF,4-Seamer,16.6,-14.1,-2.5,-17,8.9,-7.7,1.2,15,0.117647059,0.62745098
2022,Burke, Brock,656271,Rangers,TEX,L,95,838,1330,8.209876543,0.630075188,FF,4-Seamer,14,-13.4,-0.6,-4,10.3,-6.4,3.9,60,0.401960784,0.911764706
2022,Gomber, Austin,596295,Rockies,COL,L,91,838,2059,12.70987654,0.406993686,FF,4-Seamer,15.6,-15.3,-0.3,-2,6.3,-5.4,0.9,16,0.453431373,0.583333333
2022,Thompson, Keegan,624522,Cubs,CHC,R,93.6,838,1878,11.59259259,0.446219382,FF,4-Seamer,13.9,-15.1,1.2,8,4.4,-7.4,-3,-41,0.769607843,0.166666667
2022,Castillo, Luis,622491,Mariners,SEA,R,97.1,824,2506,15.4691358,0.328810854,FF,4-Seamer,15.4,-14.2,-1.2,-8,11.4,-9.6,1.8,19,0.306372549,0.68872549
2022,Senzatela, Antonio,622608,Rockies,COL,R,94.2,821,1521,9.388888889,0.539776463,FF,4-Seamer,19.6,-14.5,-5.1,-35,3.3,-7,-3.7,-53,0.014705882,0.120098039
2022,Heasley, Jonathan,669169,Royals,KC,R,93.4,819,1796,11.08641975,0.456013363,FF,4-Seamer,12.5,-14.9,2.3,16,8.2,-6.8,1.4,20,0.943627451,0.654411765
2022,Alcantara, Sandy,645261,Marlins,MIA,R,98,817,3248,20.04938272,0.251539409,FF,4-Seamer,14.9,-12.8,-2,-16,12,-8.2,3.8,47,0.191176471,0.899509804
2022,Keller, Brad,641745,Royals,KC,R,94.5,803,2275,14.04320988,0.352967033,FF,4-Seamer,17.3,-14.2,-3.2,-22,2.4,-6.8,-9.3,-136,0.06372549,0
2022,Rasmussen, Drew,656876,Rays,TB,R,95.5,795,2239,13.82098765,0.355069227,FF,4-Seamer,13.5,-13.6,0.1,1,2.3,-6.9,-4.6,-66,0.534313725,0.049019608
2022,Gonsolin, Tony,664062,Dodgers,LAD,R,93.1,788,2015,12.4382716,0.391066998,FF,4-Seamer,14.2,-14.8,0.6,4,8.5,-6.6,1.9,29,0.617647059,0.698529412
2022,Adon, Joan,672851,Nationals,WSH,R,95,787,1204,7.432098765,0.653654485,FF,4-Seamer,15.4,-14.1,-1.3,-10,10.7,-7.1,3.5,50,0.276960784,0.857843137
2022,Severino, Luis,622663,Yankees,NYY,R,96.3,779,1639,10.11728395,0.475289811,FF,4-Seamer,12.2,-13.4,1.2,9,7.6,-7.4,0.2,3,0.769607843,0.482843137
2022,Contreras, Roansy,672710,Pirates,PIT,R,95.6,771,1588,9.802469136,0.485516373,FF,4-Seamer,12.3,-13.9,1.6,12,7.4,-7.5,-0.1,-2,0.855392157,0.428921569
2022,Heaney, Andrew,571760,Dodgers,LAD,L,93,769,1230,7.592592593,0.625203252,FF,4-Seamer,17.5,-16.8,-0.7,-4,14.8,-9.4,5.4,58,0.382352941,0.982843137
2022,White, Mitch,669952,Blue Jays,TOR,R,93.7,768,1715,10.58641975,0.447813411,FF,4-Seamer,15.2,-14.6,-0.6,-4,3.9,-6.7,-2.8,-42,0.401960784,0.181372549
2022,Gore, MacKenzie,669022,Padres,SD,L,94.7,763,1258,7.765432099,0.606518283,FF,4-Seamer,13,-14.1,1.1,7,5.2,-7.1,-1.8,-26,0.732843137,0.257352941
2022,Berríos, José,621244,Blue Jays,TOR,R,94,758,2721,16.7962963,0.278574054,FF,4-Seamer,16.6,-15.4,-1.3,-8,10.6,-8.3,2.3,28,0.276960784,0.727941176
2022,Poche, Colin,621363,Rays,TB,L,93.2,754,974,6.012345679,0.77412731,FF,4-Seamer,10.7,-13.9,3.3,24,0.9,-5.8,-4.9,-85,0.992647059,0.036764706
2022,Darvish, Yu,506433,Padres,SD,R,95,749,2971,18.33950617,0.252103669,FF,4-Seamer,13.5,-14.9,1.4,9,7.1,-8.3,-1.2,-14,0.830882353,0.31372549
2022,Peralta, Freddy,642547,Brewers,MIL,R,92.6,743,1353,8.351851852,0.549150037,FF,4-Seamer,16,-16.9,0.9,5,8.8,-8.4,0.4,5,0.683823529,0.504901961
2022,Williams, Trevor,592866,Mets,NYM,R,91.2,743,1407,8.685185185,0.528073916,FF,4-Seamer,19.9,-17.7,-2.1,-12,6.9,-8.7,-1.7,-20,0.178921569,0.264705882
2022,Kimbrel, Craig,518886,Dodgers,LAD,R,95.8,738,1077,6.648148148,0.685236769,FF,4-Seamer,15.4,-16.3,0.9,6,10.4,-9.6,0.8,9,0.683823529,0.56127451
2022,Walker, Taijuan,592836,Mets,NYM,R,93.7,737,2500,15.43209877,0.2948,FF,4-Seamer,14,-14.2,0.2,2,10.1,-6.3,3.7,59,0.558823529,0.884803922
2022,Kershaw, Clayton,477132,Dodgers,LAD,L,90.7,735,1842,11.37037037,0.399022801,FF,4-Seamer,14.7,-16.3,1.7,10,0.5,-6.4,-6.9,-108,0.870098039,0.012254902
2022,Voth, Austin,608723,Orioles,BAL,R,93.5,725,1762,10.87654321,0.411464245,FF,4-Seamer,13.9,-15.1,1.2,8,7.2,-7.3,-0.1,-1,0.769607843,0.428921569
2022,Hutchison, Drew,571800,Tigers,DET,R,92.4,725,1759,10.85802469,0.412166003,FF,4-Seamer,15.2,-15.3,0.1,1,3.7,-6.6,-2.9,-44,0.534313725,0.176470588
2022,Ohtani, Shohei,660271,Angels,LAA,R,97.3,725,2629,16.22839506,0.275770255,FF,4-Seamer,14.5,-12.8,-1.7,-13,3.4,-7.5,-4.1,-54,0.223039216,0.088235294
