year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,Wilson, Steven,621051,Padres,SD,R,82.2,369,874,5.395061728,0.422196796,SL,Slider,38.8,-39.2,-0.4,-1,11.1,9.6,1.5,16,0.432506887,0.707988981
2022,Lee, Dylan,669276,Braves,ATL,L,83.8,360,754,4.654320988,0.477453581,SL,Slider,34.4,-37.7,-3.4,-9,3.2,6.2,-2.9,-47,0.115702479,0.20661157
2022,Vest, Will,676684,Tigers,DET,R,86.4,360,1083,6.685185185,0.332409972,SL,Slider,38.6,-34.7,3.9,11,9,5.1,4,79,0.898071625,0.856749311
2022,Díaz, Alexis,664747,Reds,CIN,R,86.9,359,1077,6.648148148,0.333333333,SL,Slider,35.1,-34.3,0.8,2,5.8,5.3,0.4,8,0.603305785,0.581267218
2022,Suarez, José,660761,Angels,LAA,L,81.7,358,1783,11.00617284,0.200785193,SL,Slider,36.4,-39.7,-3.4,-8,9.1,10.3,-1.2,-12,0.115702479,0.380165289
2022,Urquidy, José,664353,Astros,HOU,R,80.1,357,2640,16.2962963,0.135227273,SL,Slider,41.9,-42.4,-0.5,-1,14.5,10.6,3.9,37,0.402203857,0.851239669
2022,Smith, Caleb,592761,D-backs,AZ,L,85.4,356,1234,7.617283951,0.288492707,SL,Slider,29.2,-35.9,-6.7,-19,3.1,4.7,-1.6,-34,0.008264463,0.336088154
2022,Montas, Frankie,593423,Yankees,NYY,R,87.2,355,2327,14.36419753,0.15255694,SL,Slider,32.9,-33.8,-0.9,-3,6.2,4.3,1.9,45,0.347107438,0.732782369
2022,Akin, Keegan,669211,Orioles,BAL,L,85.3,355,1235,7.62345679,0.287449393,SL,Slider,36.3,-36.1,0.1,0,5.1,5.4,-0.3,-5,0.506887052,0.473829201
2022,Pérez, Cionel,672335,Orioles,BAL,L,83.9,355,901,5.561728395,0.394006659,SL,Slider,44.7,-37.8,6.9,18,12.2,7.1,5.1,72,0.986225895,0.909090909
2022,Brash, Matt,666374,Mariners,SEA,R,86.8,352,935,5.771604938,0.376470588,SL,Slider,36.6,-34.3,2.3,7,15.2,5.5,9.7,177,0.757575758,1
2022,Schmidt, Clarke,657376,Yankees,NYY,R,86.4,352,930,5.740740741,0.378494624,SL,Slider,32.9,-34.9,-2,-6,8.3,5.2,3.2,61,0.247933884,0.809917355
2022,Clase, Emmanuel,661403,Guardians,CLE,R,91.9,351,921,5.685185185,0.381107492,SL,Slider,32.4,-28,4.5,16,7.1,3.2,4,125,0.94214876,0.856749311
2022,Rogers, Trevor,669432,Marlins,MIA,L,80.7,345,1940,11.97530864,0.177835052,SL,Slider,36.3,-41,-4.7,-12,7.6,11.3,-3.8,-33,0.044077135,0.148760331
2022,Payamps, Joel,606303,Athletics,OAK,R,82.2,344,952,5.87654321,0.361344538,SL,Slider,44.4,-39.9,4.4,11,10.3,8.7,1.6,18,0.933884298,0.719008264
2022,De Jong, Chase,608328,Pirates,PIT,R,83.6,343,1174,7.24691358,0.292163543,SL,Slider,40.6,-38.3,2.3,6,4.4,6.5,-2.1,-32,0.757575758,0.286501377
2022,Severino, Luis,622663,Yankees,NYY,R,85.2,342,1639,10.11728395,0.208663819,SL,Slider,40.8,-36.1,4.7,13,10.3,5.9,4.5,76,0.953168044,0.884297521
2022,Winckowski, Josh,670174,Red Sox,BOS,R,84.8,342,1194,7.37037037,0.286432161,SL,Slider,41,-36.4,4.6,13,5.6,5.8,-0.2,-4,0.947658402,0.49862259
2022,Lorenzen, Michael,547179,Angels,LAA,R,83.4,341,1654,10.20987654,0.206166868,SL,Slider,39.6,-38.4,1.1,3,10.2,7.8,2.3,30,0.644628099,0.763085399
2022,Acevedo, Domingo,642758,Athletics,OAK,R,86.5,341,1005,6.203703704,0.339303483,SL,Slider,29.6,-34.7,-5.1,-15,7.2,4.8,-12,-251,0.033057851,0.002754821
2022,Pallante, Andre,669467,Cardinals,STL,R,87,341,1753,10.82098765,0.194523674,SL,Slider,37.3,-33.8,3.5,10,5.4,4.8,0.6,12,0.873278237,0.608815427
2022,Lawrence, Justin,664875,Rockies,COL,R,82.3,341,763,4.709876543,0.446920052,SL,Slider,36.1,-38.6,-2.4,-6,14.5,10.2,4.4,43,0.198347107,0.8815427
2022,Herget, Jimmy,623474,Angels,LAA,R,83.2,339,996,6.148148148,0.340361446,SL,Slider,35.2,-38.1,-2.9,-8,3.3,8.3,-5,-60,0.157024793,0.071625344
2022,Faedo, Alex,656412,Tigers,DET,R,85,338,967,5.969135802,0.349534643,SL,Slider,35,-36.3,-1.3,-3,2.8,5.1,-2.2,-44,0.297520661,0.261707989
2022,Martin, Davis,663436,White Sox,CWS,R,84.3,337,1044,6.444444444,0.322796935,SL,Slider,38.2,-37.1,1.1,3,7.1,6.1,1,16,0.644628099,0.655647383
2022,Adam, Jason,592094,Rays,TB,R,81.3,335,942,5.814814815,0.355626327,SL,Slider,43.3,-40.8,2.5,6,13.1,9.8,3.3,33,0.787878788,0.818181818
2022,Barlow, Joe,669618,Rangers,TEX,R,87.3,334,554,3.419753086,0.602888087,SL,Slider,28.4,-33.6,-5.2,-16,3.8,4.5,-0.6,-14,0.027548209,0.429752066
2022,Manaea, Sean,640455,Padres,SD,L,81.5,332,2482,15.32098765,0.133763094,SL,Slider,39,-39.6,-0.7,-2,3.9,10,-6.2,-61,0.377410468,0.038567493
2022,Hicks, Jordan,663855,Cardinals,STL,R,84.7,332,1051,6.487654321,0.315889629,SL,Slider,38.7,-36.6,2.1,6,11.8,6.4,5.4,85,0.743801653,0.917355372
2022,Sandlin, Nick,680704,Guardians,CLE,R,78.9,331,740,4.567901235,0.447297297,SL,Slider,37.8,-39,-1.1,-3,12.7,13.3,-0.5,-4,0.32231405,0.438016529
2022,Pruitt, Austin,643493,Athletics,OAK,R,87.5,329,809,4.99382716,0.406674907,SL,Slider,32.9,-33.4,-0.5,-2,5.3,4,1.4,34,0.402203857,0.696969697
2022,Effross, Scott,664123,Yankees,NYY,R,79.8,328,815,5.030864198,0.402453988,SL,Slider,40.3,-39.8,0.5,1,12.5,12.6,-0.1,0,0.575757576,0.517906336
2022,Jiménez, Dany,666204,Athletics,OAK,R,81.9,328,539,3.327160494,0.608534323,SL,Slider,41.2,-40.7,0.5,1,2,7.5,-5.6,-74,0.575757576,0.052341598
2022,Marte, Yunior,628708,Giants,SF,R,86,325,856,5.283950617,0.379672897,SL,Slider,35.9,-35.3,0.6,2,4.3,5.6,-1.3,-23,0.58953168,0.377410468
2022,Raley, Brooks,548384,Rays,TB,L,81.4,323,846,5.222222222,0.38179669,SL,Slider,40.5,-40.5,0.1,0,18.5,10.5,8,77,0.506887052,0.991735537
2022,Arano, Víctor,644364,Nationals,WSH,R,84.8,318,678,4.185185185,0.469026549,SL,Slider,36.6,-36.6,0.1,0,0.8,5.8,-5,-86,0.506887052,0.071625344
2022,López, Reynaldo,625643,White Sox,CWS,R,87.4,318,985,6.080246914,0.32284264,SL,Slider,30.8,-33.4,-2.5,-8,6.4,4.6,1.9,40,0.184573003,0.732782369
2022,Bickford, Phil,641360,Dodgers,LAD,R,83.3,316,990,6.111111111,0.319191919,SL,Slider,37.6,-37.7,-0.1,0,6.5,9,-2.5,-27,0.468319559,0.228650138
2022,Lamet, Dinelson,659275,Rockies,COL,R,86.3,315,583,3.598765432,0.540308748,SL,Slider,32.7,-34.8,-2,-6,0.3,4.5,-4.3,-94,0.247933884,0.115702479
2022,Baker, Bryan,641329,Orioles,BAL,R,87.3,312,1181,7.290123457,0.264182896,SL,Slider,33.1,-32.7,0.3,1,7.4,4.5,2.9,66,0.539944904,0.796143251
2022,Clarke, Taylor,664199,Royals,KC,R,88.4,311,859,5.302469136,0.362048894,SL,Slider,31.4,-32.2,-0.7,-2,3.6,3.9,-0.3,-8,0.377410468,0.473829201
2022,García, Luis,472610,Padres,SD,R,82.7,310,966,5.962962963,0.320910973,SL,Slider,38.3,-39.1,-0.8,-2,12.1,8.1,4,50,0.360881543,0.856749311
2022,Mayers, Mike,594577,Angels,LAA,R,84.4,310,890,5.49382716,0.348314607,SL,Slider,38.6,-37.2,1.4,4,4.1,6.6,-2.4,-37,0.683195592,0.242424242
2022,Helsley, Ryan,664854,Cardinals,STL,R,89.1,309,962,5.938271605,0.321205821,SL,Slider,32.2,-31,1.2,4,4.5,3.9,0.6,16,0.661157025,0.608815427
2022,Vesia, Alex,681911,Dodgers,LAD,L,85,308,951,5.87037037,0.323869611,SL,Slider,34.5,-36.3,-1.8,-5,7.3,5.8,1.6,27,0.275482094,0.719008264
2022,Givens, Mychal,571710,Mets,NYM,R,84.7,304,1026,6.333333333,0.296296296,SL,Slider,35.5,-36.7,-1.2,-3,6.1,7.9,-1.8,-23,0.305785124,0.308539945
2022,Head, Louis,545343,Orioles,BAL,R,82.5,303,546,3.37037037,0.554945055,SL,Slider,43.2,-38.9,4.3,11,13,9.6,3.4,36,0.928374656,0.826446281
2022,Burnes, Corbin,669203,Brewers,MIL,R,88.2,300,3274,20.20987654,0.091631032,SL,Slider,35.1,-32.4,2.7,8,7.4,4.1,3.3,79,0.812672176,0.818181818
2022,Leone, Dominic,608678,Giants,SF,R,85.1,295,826,5.098765432,0.357142857,SL,Slider,40.5,-36,4.5,13,5.1,5.7,-0.5,-9,0.94214876,0.438016529
2022,Watkins, Spenser,657093,Orioles,BAL,R,78.4,292,1642,10.13580247,0.177831912,SL,Slider,47.1,-44.4,2.7,6,13.9,11.5,2.4,21,0.812672176,0.768595041
2022,Snead, Kirby,669912,Athletics,OAK,L,82,292,780,4.814814815,0.374358974,SL,Slider,41.2,-39.4,1.8,5,9.2,9.9,-0.7,-7,0.724517906,0.424242424
2022,Nelson, Nick,656793,Phillies,PHI,R,89.9,291,1204,7.432098765,0.241694352,SL,Slider,30,-30.5,-0.4,-1,2.2,3.6,-1.4,-39,0.432506887,0.358126722
2022,Wilson, Bryse,669060,Pirates,PIT,R,83.4,290,1825,11.2654321,0.15890411,SL,Slider,36.2,-37.9,-1.7,-5,5.2,8.3,-3.2,-38,0.283746556,0.192837466
2022,Jiménez, Joe,641729,Tigers,DET,R,84.8,289,937,5.783950617,0.308431163,SL,Slider,36.5,-36.3,0.2,1,2.7,6.2,-3.4,-56,0.52892562,0.17630854
2022,Velasquez, Vince,592826,White Sox,CWS,R,84.7,289,1286,7.938271605,0.224727838,SL,Slider,33.8,-36.5,-2.7,-7,6.5,6.4,0.1,1,0.17630854,0.542699725
2022,Graveman, Kendall,608665,White Sox,CWS,R,88.7,288,1035,6.388888889,0.27826087,SL,Slider,32.2,-32,0.3,1,5.2,4,1.2,31,0.539944904,0.672176309
2022,Snider, Collin,676092,Royals,KC,R,86.3,288,583,3.598765432,0.493996569,SL,Slider,38.3,-35,3.3,9,6.5,5.7,0.8,14,0.851239669,0.630853994
2022,Norris, Daniel,596057,Tigers,DET,L,79.9,287,1012,6.24691358,0.283596838,SL,Slider,42.6,-42,0.7,2,13.4,11.4,2,17,0.592286501,0.746556474
2022,Chafin, Andrew,605177,Tigers,DET,L,82.9,287,899,5.549382716,0.319243604,SL,Slider,40.7,-39,1.7,4,0.2,7.4,-7.1,-97,0.716253444,0.013774105
2022,García, Jarlín,606424,Giants,SF,L,82.7,287,1015,6.265432099,0.282758621,SL,Slider,39.1,-39.2,-0.1,0,5.9,8,-2.1,-26,0.468319559,0.286501377
2022,Woodruff, Brandon,605540,Brewers,MIL,R,88,286,2538,15.66666667,0.112687155,SL,Slider,32,-32.5,-0.5,-1,3.8,4.2,-0.4,-9,0.402203857,0.454545455
2022,Sears, JP,676664,Athletics,OAK,L,79.2,284,1079,6.660493827,0.263206673,SL,Slider,47.2,-40.9,6.2,15,7,12.5,-5.5,-44,0.977961433,0.05785124
2022,Littell, Zack,641793,Giants,SF,R,87.9,281,758,4.679012346,0.370712401,SL,Slider,29.1,-32.5,-3.4,-10,2.5,4.2,-1.7,-40,0.115702479,0.325068871
2022,Smith, Drew,622098,Mets,NYM,R,85.4,277,780,4.814814815,0.355128205,SL,Slider,38,-36,2.1,6,7.8,5.7,2.1,37,0.743801653,0.749311295
2022,Leclerc, José,600917,Rangers,TEX,R,83.3,276,782,4.827160494,0.352941176,SL,Slider,37.8,-38.8,-1,-3,9.4,6.9,2.6,38,0.338842975,0.774104683
2022,Hendriks, Liam,521230,White Sox,CWS,R,89,274,948,5.851851852,0.289029536,SL,Slider,30.7,-31.1,-0.5,-2,2.5,3.9,-1.4,-35,0.402203857,0.358126722
2022,Sanmartin, Reiver,665665,Reds,CIN,L,82,273,1031,6.364197531,0.264791465,SL,Slider,39,-39.4,-0.4,-1,5.8,9.8,-4.1,-41,0.432506887,0.129476584
2022,Lambert, Jimmy,669424,White Sox,CWS,R,84.4,269,818,5.049382716,0.328850856,SL,Slider,39.9,-37.2,2.7,7,5.6,6.1,-0.5,-8,0.812672176,0.438016529
2022,Alexander, Jason,669920,Brewers,MIL,R,81.2,269,1160,7.160493827,0.231896552,SL,Slider,39.6,-40.4,-0.8,-2,11.2,10.7,0.5,5,0.360881543,0.600550964
2022,Kuhnel, Joel,669270,Reds,CIN,R,86.8,269,934,5.765432099,0.288008565,SL,Slider,35.4,-33.8,1.6,5,4.4,4.8,-0.4,-8,0.70523416,0.454545455
2022,Thompson, Ryan,657044,Rays,TB,R,79.5,267,679,4.191358025,0.393225331,SL,Slider,34.4,-38.8,-4.3,-11,13.7,12.4,1.4,11,0.074380165,0.696969697
2022,Tate, Dillon,622253,Orioles,BAL,R,80.4,267,1077,6.648148148,0.247910864,SL,Slider,38,-40.7,-2.7,-7,10,11.6,-1.6,-14,0.17630854,0.336088154
2022,Richards, Garrett,572070,Rangers,TEX,R,88.6,267,708,4.37037037,0.377118644,SL,Slider,35.9,-32.1,3.9,12,2.3,3.8,-1.5,-39,0.898071625,0.349862259
2022,Banks, Tanner,621383,White Sox,CWS,L,86.7,267,897,5.537037037,0.297658863,SL,Slider,31.3,-34.1,-2.9,-8,4.6,4.3,0.2,5,0.157024793,0.561983471
2022,Brieske, Beau,689225,Tigers,DET,R,86.2,267,1287,7.944444444,0.207459207,SL,Slider,29.9,-35,-5.1,-15,0.1,4.7,-4.6,-98,0.033057851,0.090909091
2022,Hader, Josh,623352,Padres,SD,L,84,267,943,5.820987654,0.283138918,SL,Slider,38.3,-37.2,1.1,3,4.1,7.7,-3.6,-47,0.644628099,0.162534435
2022,Burke, Brock,656271,Rangers,TEX,L,87.2,265,1330,8.209876543,0.19924812,SL,Slider,30.7,-33.2,-2.5,-8,0.9,4.8,-3.8,-81,0.184573003,0.148760331
2022,Pressly, Ryan,519151,Astros,HOU,R,89.7,262,711,4.388888889,0.368495077,SL,Slider,31,-30.7,0.3,1,5.1,3.5,1.6,44,0.539944904,0.719008264
2022,Farmer, Buck,571656,Reds,CIN,R,83.3,262,855,5.277777778,0.306432749,SL,Slider,37.4,-38.6,-1.2,-3,7.5,7.7,-0.2,-3,0.305785124,0.49862259
2022,Rucker, Michael,621074,Cubs,CHC,R,86.4,257,914,5.641975309,0.281181619,SL,Slider,37.2,-34.8,2.4,7,3.8,5.3,-1.5,-28,0.774104683,0.349862259
2022,Thornton, Trent,663423,Blue Jays,TOR,R,82.2,257,664,4.098765432,0.387048193,SL,Slider,40.8,-39.5,1.3,3,14.7,9.6,5.1,53,0.672176309,0.909090909
2022,Iglesias, Raisel,628452,Braves,ATL,R,84.1,255,979,6.043209877,0.260469867,SL,Slider,32.7,-37.4,-4.7,-13,8.4,7.4,1,14,0.044077135,0.655647383
2022,Stephan, Trevor,663986,Guardians,CLE,R,85.9,254,1032,6.37037037,0.246124031,SL,Slider,34.5,-35.1,-0.6,-2,9.5,5.4,4.1,77,0.396694215,0.873278237
2022,Cuas, Jose,621016,Royals,KC,R,82.1,253,687,4.240740741,0.368267831,SL,Slider,41.3,-37.8,3.5,9,4,11.1,-7.1,-64,0.873278237,0.013774105
2022,Thielbar, Caleb,573204,Twins,MIN,L,81.3,247,996,6.148148148,0.247991968,SL,Slider,39.8,-41,-1.1,-3,14.3,9.6,4.8,50,0.32231405,0.900826446
2022,Houser, Adrian,605288,Brewers,MIL,R,85,247,1848,11.40740741,0.133658009,SL,Slider,36.5,-36.2,0.3,1,6.1,5.9,0.3,5,0.539944904,0.564738292
2022,Peralta, Freddy,642547,Brewers,MIL,R,80.3,246,1353,8.351851852,0.181818182,SL,Slider,39,-40,-1,-3,8,12,-3.9,-33,0.338842975,0.143250689
2022,Sampson, Adrian,592716,Cubs,CHC,R,83,245,1694,10.45679012,0.144628099,SL,Slider,41.6,-38.7,2.9,7,10.3,8.2,2.1,26,0.831955923,0.749311295
2022,Boxberger, Brad,502202,Brewers,MIL,R,87.3,245,1090,6.728395062,0.224770642,SL,Slider,29.2,-33.6,-4.5,-13,7,4,3.1,76,0.060606061,0.807162534
2022,Mahle, Tyler,641816,Twins,MIN,R,83.9,240,2101,12.9691358,0.114231318,SL,Slider,36.8,-37.5,-0.7,-2,5,7.5,-2.5,-33,0.377410468,0.228650138
2022,Soto, Gregory,642397,Tigers,DET,L,89.3,238,1102,6.802469136,0.215970962,SL,Slider,28.1,-31.2,-3.1,-10,1.4,3.9,-2.5,-64,0.151515152,0.228650138
2022,Wantz, Andrew,681806,Angels,LAA,R,81.3,237,831,5.12962963,0.285198556,SL,Slider,40.7,-41.1,-0.3,-1,13.6,9.6,4,42,0.451790634,0.856749311
2022,Moronta, Reyes,606625,D-backs,AZ,R,82.1,237,641,3.956790123,0.369734789,SL,Slider,39.1,-39.4,-0.3,-1,12.8,10,2.9,29,0.451790634,0.796143251
2022,Foster, Matt,641582,White Sox,CWS,R,85.8,236,768,4.740740741,0.307291667,SL,Slider,32.1,-35.4,-3.2,-9,5.5,5.1,0.4,7,0.134986226,0.581267218
2022,De Los Santos, Enyel,660853,Guardians,CLE,R,83.1,236,845,5.216049383,0.279289941,SL,Slider,39.1,-38.6,0.5,1,2.7,8.2,-5.6,-68,0.575757576,0.052341598
2022,Robertson, David,502085,Phillies,PHI,R,83.9,234,1060,6.543209877,0.220754717,SL,Slider,38.3,-37.5,0.8,2,8.6,7.2,1.3,18,0.603305785,0.683195592
2022,Elder, Bryce,693821,Braves,ATL,R,82.4,234,873,5.388888889,0.268041237,SL,Slider,44.8,-40,4.8,12,0.5,7.1,-6.6,-93,0.955922865,0.027548209
2022,Trivino, Lou,642152,Yankees,NYY,R,81.9,227,955,5.895061728,0.237696335,SL,Slider,40.2,-40.2,0,0,16.8,8.7,8.1,93,0.482093664,0.994490358
2022,Abbott, Cory,676265,Nationals,WSH,R,86.6,227,845,5.216049383,0.268639053,SL,Slider,30.6,-34.4,-3.8,-11,10.2,4.7,-14.9,-318,0.101928375,0
2022,Castro, Miguel,612434,Yankees,NYY,R,85.8,227,522,3.222222222,0.4348659,SL,Slider,35.2,-35.6,-0.4,-1,10.4,6.5,3.9,60,0.432506887,0.851239669
2022,Manning, Matt,666159,Tigers,DET,R,83.7,226,990,6.111111111,0.228282828,SL,Slider,29,-37.7,-8.7,-23,8.2,7.3,1,13,0.002754821,0.655647383
2022,Foley, Jason,671345,Tigers,DET,R,85.5,226,961,5.932098765,0.235171696,SL,Slider,35.9,-35.6,0.3,1,6.6,6,0.7,12,0.539944904,0.614325069
2022,Martínez, Adrián,661309,Athletics,OAK,R,82,224,1015,6.265432099,0.220689655,SL,Slider,40.1,-39.8,0.3,1,2.9,9.4,-6.5,-69,0.539944904,0.033057851
2022,Heasley, Jonathan,669169,Royals,KC,R,85.6,223,1796,11.08641975,0.124164811,SL,Slider,34,-35.6,-1.5,-4,3.3,5.6,-2.2,-40,0.289256198,0.261707989
2022,Chacín, Jhoulys,468504,Rockies,COL,R,87,220,786,4.851851852,0.279898219,SL,Slider,31.2,-34,-2.8,-8,4.1,4.4,-0.2,-5,0.168044077,0.49862259
2022,Bello, Brayan,678394,Red Sox,BOS,R,85,219,997,6.154320988,0.219658977,SL,Slider,39.7,-36.4,3.3,9,4.2,6.3,-2.2,-34,0.851239669,0.261707989
2022,Garcia, Luis,677651,Astros,HOU,R,79.6,216,2468,15.2345679,0.087520259,SL,Slider,45.2,-43.2,2,5,15.2,10.3,4.9,47,0.738292011,0.903581267
2022,Bassitt, Chris,605135,Mets,NYM,R,82.8,215,2886,17.81481481,0.074497574,SL,Slider,38.6,-39,-0.4,-1,6.8,8.5,-1.7,-20,0.432506887,0.325068871
2022,Eovaldi, Nathan,543135,Red Sox,BOS,R,85.9,212,1739,10.7345679,0.121909143,SL,Slider,33.8,-35.1,-1.3,-4,6.6,5.7,0.9,16,0.297520661,0.641873278
2022,Hill, Rich,448179,Red Sox,BOS,L,69.2,211,1990,12.28395062,0.106030151,SL,Slider,56.5,-56.4,0.1,0,22.7,22.7,0,0,0.506887052,0.526170799
2022,Stratton, Chris,608717,Cardinals,STL,R,86.7,211,1100,6.790123457,0.191818182,SL,Slider,35.1,-34.2,1,3,6.6,4.8,1.9,40,0.633608815,0.732782369
2022,Whitlock, Garrett,676477,Red Sox,BOS,R,83.2,210,1166,7.197530864,0.180102916,SL,Slider,40.9,-38,2.9,8,1.6,7.7,-6.1,-79,0.831955923,0.041322314
2022,Zimmermann, Bruce,669145,Orioles,BAL,L,85.1,210,1130,6.975308642,0.185840708,SL,Slider,34.9,-36.2,-1.3,-4,1.1,5.5,-6.5,-119,0.297520661,0.033057851
2022,Gray, Sonny,543243,Twins,MIN,R,81.6,208,1872,11.55555556,0.111111111,SL,Slider,47.5,-39.9,7.6,19,17.5,10.3,7.1,69,0.994490358,0.986225895
2022,Abreu, Albert,656061,Yankees,NYY,R,88.6,207,707,4.364197531,0.292786421,SL,Slider,29.3,-31.8,-2.5,-8,2.5,4,-1.5,-37,0.184573003,0.349862259
2022,Peralta, Wily,503449,Tigers,DET,R,83.6,206,694,4.283950617,0.296829971,SL,Slider,38.6,-38.4,0.1,0,1.8,6,-4.2,-70,0.506887052,0.123966942
2022,Gilbreath, Lucas,656458,Rockies,COL,L,82.7,204,796,4.913580247,0.256281407,SL,Slider,42.7,-39.2,3.5,9,3.8,8.5,-4.6,-55,0.873278237,0.090909091
2022,Domínguez, Seranthony,622554,Phillies,PHI,R,89.5,203,823,5.080246914,0.246658566,SL,Slider,30.7,-31.1,-0.4,-1,5.1,3.8,1.3,33,0.432506887,0.683195592
2022,Strzelecki, Peter,657265,Brewers,MIL,R,82.9,201,605,3.734567901,0.332231405,SL,Slider,37.1,-37.9,-0.8,-2,15.6,9.6,6.1,64,0.360881543,0.953168044
2022,Hoffman, Jeff,656546,Reds,CIN,R,81.2,201,848,5.234567901,0.237028302,SL,Slider,46.3,-40.9,5.4,13,10.9,9.8,1.1,12,0.961432507,0.666666667
2022,Ober, Bailey,641927,Twins,MIN,R,82.9,200,854,5.271604938,0.234192037,SL,Slider,40.1,-38.6,1.4,4,5.4,7.6,-2.2,-29,0.683195592,0.261707989
2022,Ramirez, Yohan,670990,Pirates,PIT,R,82.7,200,620,3.827160494,0.322580645,SL,Slider,34.9,-38.2,-3.3,-9,15.3,9.5,5.8,62,0.123966942,0.936639118
2022,Machado, Andres,600921,Nationals,WSH,R,87.1,199,997,6.154320988,0.199598796,SL,Slider,32.6,-33.8,-1.2,-4,5.1,4.8,0.3,5,0.305785124,0.564738292
2022,Gore, MacKenzie,669022,Padres,SD,L,87.4,198,1258,7.765432099,0.157392687,SL,Slider,30.6,-33.1,-2.5,-7,2.1,4.5,-2.4,-53,0.184573003,0.242424242
2022,Woodford, Jake,663765,Cardinals,STL,R,82.1,197,697,4.302469136,0.282639885,SL,Slider,43.7,-39.7,4,10,12.7,9.5,3.2,33,0.909090909,0.809917355
2022,Maton, Phil,664208,Astros,HOU,R,80.9,197,1089,6.722222222,0.180899908,SL,Slider,37.7,-39.9,-2.2,-6,17.8,11.4,6.4,57,0.209366391,0.966942149
2022,Castellanos, Humberto,528748,D-backs,AZ,R,86.2,195,748,4.617283951,0.260695187,SL,Slider,29.2,-35.1,-5.9,-17,1.6,5.5,-3.9,-72,0.013774105,0.143250689
2022,McCullers Jr., Lance,621121,Astros,HOU,R,85.1,193,759,4.685185185,0.25428195,SL,Slider,33.5,-36.4,-2.9,-8,13.2,6.6,6.6,100,0.157024793,0.972451791
2022,Wright, Kyle,657140,Braves,ATL,R,90.1,193,2697,16.64814815,0.071560994,SL,Slider,25.6,-30.2,-4.6,-15,1,3.5,-4.5,-127,0.052341598,0.107438017
2022,Hill, Garrett,682051,Tigers,DET,R,82.6,192,1019,6.290123457,0.18842002,SL,Slider,37.8,-38.8,-0.9,-2,6.1,9.4,-3.3,-35,0.347107438,0.184573003
2022,Greinke, Zack,425844,Royals,KC,R,82.2,191,2272,14.02469136,0.084066901,SL,Slider,34.4,-40,-5.7,-14,8.1,8,0.1,2,0.019283747,0.542699725
2022,Falter, Bailey,663559,Phillies,PHI,L,83.5,191,1295,7.99382716,0.147490347,SL,Slider,35.5,-37.5,-2.1,-6,4.4,6.3,-1.8,-29,0.225895317,0.308539945
2022,Mills, Wyatt,670090,Royals,KC,R,80.8,190,503,3.104938272,0.377733598,SL,Slider,35.8,-36.3,-0.5,-1,7,6.1,0.9,15,0.402203857,0.641873278
2022,Floro, Dylan,571670,Marlins,MIA,R,84.1,189,863,5.327160494,0.219003476,SL,Slider,34.9,-37.4,-2.5,-7,2,6.3,-4.3,-68,0.184573003,0.115702479
2022,Kirby, George,669923,Mariners,SEA,R,85.5,187,2092,12.91358025,0.089388145,SL,Slider,38.1,-35.6,2.6,7,10.1,5.6,4.5,81,0.804407713,0.884297521
2022,Hernández, Jonathan,642546,Rangers,TEX,R,87.3,185,511,3.154320988,0.362035225,SL,Slider,35.2,-33.8,1.4,4,5.2,4.8,0.4,8,0.683195592,0.581267218
2022,Cabrera, Edward,665795,Marlins,MIA,R,86.8,185,1215,7.5,0.152263374,SL,Slider,33.8,-33.7,0,0,4.4,4.6,-0.3,-6,0.482093664,0.473829201
2022,Flexen, Chris,623167,Mariners,SEA,R,80.9,183,2204,13.60493827,0.083030853,SL,Slider,43.5,-41.1,2.4,6,8.4,7,1.5,21,0.774104683,0.707988981
2022,Garcia, Yimi,554340,Blue Jays,TOR,R,89.4,182,1039,6.413580247,0.175168431,SL,Slider,26.7,-31.3,-4.6,-15,2.6,3.1,-0.5,-17,0.052341598,0.438016529
2022,Martinez, Seth,661527,Astros,HOU,R,79.6,179,592,3.654320988,0.302364865,SL,Slider,35.7,-40.1,-4.4,-11,12.7,12.5,0.1,1,0.068870523,0.542699725
2022,Hernández, Carlos,672578,Royals,KC,R,85.7,178,1035,6.388888889,0.171980676,SL,Slider,34.9,-35.3,-0.3,-1,3.1,5.4,-2.3,-43,0.451790634,0.253443526
2022,Weems, Jordan,607179,Nationals,WSH,R,88.2,177,738,4.555555556,0.239837398,SL,Slider,32.7,-32.2,0.5,2,6,4.2,1.9,45,0.575757576,0.732782369
2022,Ort, Kaleb,672391,Red Sox,BOS,R,86,176,529,3.265432099,0.332703214,SL,Slider,36.4,-35.4,1.1,3,10.3,5.5,4.7,85,0.644628099,0.898071625
2022,Swanson, Erik,657024,Mariners,SEA,R,84.9,173,880,5.432098765,0.196590909,SL,Slider,31.6,-36.2,-4.6,-13,5.9,5.9,0,0,0.052341598,0.526170799
2022,Alexander, Tyler,641302,Tigers,DET,L,77.7,173,1591,9.820987654,0.108736644,SL,Slider,45,-44.9,0.1,0,13.4,12.9,0.5,4,0.506887052,0.600550964
